text,label
"Il faut avoir premièrement la volonté de s'améliorer, sinon personne d'autre ne peut t'aider. Je te souhaite bonne chance.",1
"Cela est vraiment regrettable, il ne fait aucun doute que votre mari est éperdument amoureux de vous.",1
"Si tu apprécies réellement cette fille, prends sur toi pour la garder.",1
Cela se comprend aisément.,1
"Quand on est marié, on ne peut pas s'en passer.",1
"Inscris-toi sur des sites de rencontres, le hasard fait bien les choses!",1
C'est sur qu'il exagéré!,1
Ne vous souciez pas de leur stupidité et vivez vos émotions amoureuses sans ressentir culpabilité !,1
Je ne serais pas célibataire si j'étais la femme idéale!,1
"La raison est que vous avez un très grand besoin d'amour, d'affection, et d'embrassades.",1
Je me demande ce qui s'y dissimule car cela me parait également étrange.,1
Cela serait bien plus efficace de lui proposer de nouvelles choses.,1
Le plus tôt sera le mieux.,1
Quitte-le avant qu'il ne te quitte.,1
Je suis une personne très obéissante.,1
"Et demain, tu verras qu'il sera tout content de te voir encore plus jolie, il sera davantage reposé.",1
Je ne comprends pas ta question!,1
"Nous allons faire des bêtises, et sans t'en informer!",1
"Rencontrez quelqu'un d'autre, c'est la seule façon de tourner la page.",1
"Je m'excuse de le dire, mais il est possiblement lâche.",1
Fais-lui confiance le plus possible.,1
Nous devrions arrêter de ne pas utiliser pleinement les évolutions du progrès !,1
"Il faut sortir le week-end, sans quoi on devient fou sans évacuer le stress de la semaine.",1
Rien. Elle est parfaite. Il faut juste la décoincer un petit peu.,1
"L'amour ne se cherche pas, on la rencontre fortuitement.",1
Cela dépend s'il démontre de la bonne volonté ou pas.,1
Je n'ai pas aimé les réactions que j'ai vues.,1
"Même si vos sentiments ne sont pas clairs, je dois vous dire que je vous aime de tout mon cœur !",1
"Ne t'inquiète pas, il guérira avec le temps.",1
"Car généralement, la personne s'attend a un début de guerre mais non a un pardon.",1
C'est toujours possible mais comment ? Je l'ignore.,1
"Personnellement, je me pose la même question. Si tu trouves une réponse qui en vaut la peine, envoie-la moi.",1
Ca sort tout seul sans prévenir!,1
Je fais semblant de ne pas comprendre.,1
"Là, c'en est assez!",1
"Son visage est fissuré, alors ne le fais pas trop craquer.",1
"Ne soyez pas déprimé, personnellement je trouve les personnes chauves avec un corps très musclé en t-shirt blanc très attirantes.",1
Il en sait plus que toi. C'est comme avoir en même temps un meilleur ami et un amoureux.,1
"Oui, c'est un fantasme que j'ai.",1
Tu n'as qu'à écouter ton cœur.,1
"Mon amie, n'hésites plus. Si tu es séduit par lui, tu dois faire le premier pas envers lui. Vous devez vous décider.",1
"Ça peut servir si tu cherches quelqu'un. Dans le cas contraire, ça ne sert à rien.",1
"Ce n'est pas tous les jours qu'on rencontre le grand amour, tu passes peut-être à côté d'une belle histoire !",1
Je sais et il est même question d'abaisser la limite d'âge à six ans.,1
Vous devez garder à l'esprit vos premières tentatives et rester combatif malgré les difficultés !,1
"Il manque des détails à ton explication, mais si tu n'as ni d'enfant ni famille qui te retienne, vas de l'avant!",1
Faites attention à ce genre de rendez-vous!,1
Vis ton histoire d'amour à cent pour cent sans culpabiliser et ne t'occupes pas des autres.,1
Un large sourire et un regard timide fonctionnent toujours avec les garçons (c'est autre chose avec les filles).,1
Il a du se divorcer pour passer à autre chose!,1
Ce n'est pas très romantique d'avoir fait cela plutôt que de la demander en mariage.,1
"Si tu ressembles à Diam's, tu peux toujours chercher, tu ne trouveras jamais.",1
J'en arrive à un point où je commence à avoir des doutes.,1
Ce n'est pas plaisant mais c'est comme ca.,1
Faire le premier pas n'est pas le plus difficile.,1
Vous devez cliquer sur votre avatar se trouvant en haut à gauche et ensuite aller voir dans mes questions.,1
"Allez y sans retenue ma chère, si vous lui plaisez n'hésitez pas à prendre l'initiative s'il ne se décide pas.",1
"Ne fais rien et viens me chercher, on trouvera la réponse.",1
Il n'y a pas d'amour sans présence de jalousie.,1
"Je te fais cadeau des femmes laides, vieilles, idiotes et sans argent.",1
"La danse des canards est très liée à la fête. Et la fête, c'est ce qui rapproche les gens.",1
"Quant à moi, mon travail est de lire ce que toi tu écris.",1
Ça fait partie des aléas de la vie.,1
C'est plutôt simple quand sait où chercher !,1
Cela dépend s'ils y mettent de la bonne volonté ou non.,1
Je vais t'aider à le faire.,1
Je dois aller travailler.,1
"Le père de tes enfants est peut-être un bon parent, mais il n'est pas pour autant ton âme sœur.",1
Il faut que tu aies un peu plus confiance en toi. Ça va venir !,1
Demain sera le premier jour de décembre.,1
"Je n'ai jamais eu ce genre de problème, merci seigneur!",1
C'est joliment dit. Je te souhaite plein de bonnes choses.,1
"Les tout petits cheveux, c'est mieux.",1
Personne ne te force à rester ici. Passe une bonne nuit.,1
Ce qui te semble parfait.,1
Je ne comprend pas le lien avec nous.,1
"Ne t'irrite pas, je plaisantais!",1
"Oui c'est sûr, laisse faire le temps mais pas trop tout de même.",1
C'est sa responsabilité de faire le premier pas; ne le fais pas même si tu en as fortement envie.,1
Je n'ai trouvé personne.,1
"Si elle voulait se servir de moi afin de venir, je n'aurais plus de contact avec elle.",1
"Désolé, mais je ne connais pas ta femme.",1
"Non, je ne mange pas de Craquottes. Le matin je mange des tartines à la confiture.",1
La longueur n'a pas tellement d'importance du moment que tu leur procures du plaisir.,1
"Tu devrais rester toi-même et te poser moins de questions, chère amie!",1
Je te suggère de t'inscrire dans un club de sport !,1
J'ai la certitude qu'il ne vous fera pas défaut et arrivera plus rapidement que vous ne le croyez.,1
Nous acceptons tout type de salutations.,1
"Mais non, ne fait pas la tête. Personnellement, j'aime bien les chauves musclés en t-shirt blanc !",1
"Allez, raconte-moi ton histoire!",1
Je me demande juste pourquoi j'avais bu.,1
Tu as besoin de quelqu'un qui se tienne à tes côtés!,1
Ce que tu as vécu t'aide à grandir.,1
salut a toi et aux autres amis,0
la dans des canars c'est très festif et la fête c'est ce qui rapproche les gens,0
Bianca:la plus belle poitrine que j'aie jamais vu!!!,0
"si tu as eu une mauvaise attitude avec eux ,dis leur que tu vas essayer de changer.",0
wouh les fautes!!!,0
Laisse béton !Une malheureuse par sa faute ça suffit !,0
grrrrrrrrrrrrrrrrvivement ce soir que je patique un peu,0
oui c'est clair laisse faire le temps mais pas trop quand même,0
un ami dans notre époque est très rare si je ne dis inexistant.,0
lol si tu le penses dis le tu verras bien :),0
On veut les pseudos !!!!,0
pas testé nonmais il paraît que ça brûle les yeux,0
"même en n’allant pas jusque là, je ne les jugerais pas mal.",0
je l'ai vu le jour de son depart pour le darfour avec une mission de medecin du monde.,0
Il y a des chose que tu pourras dire a ta meilleure amie et pas a ta petite amie,0
"d'abord la senualité et le charme qui sont en elle, leur jambes et leurs yeux.",0
J'en vois pas l'intérêt pour moi c'est non.,0
!laisse de cote tes inquietudes et fonce !!!!,0
il t'aime et  veut pas te faire souffrir mais a l'impression de le faire donc il va pas rester longtemps.,0
bon je te dit c dur c pas logique c pas sa bon c qlqchose pas bien,0
Faut y aller doucement.,0
"tout dépend si tu as toi aussi ""emprunté"" et signé, dans ce cas tu es aussi responsable des impayés.",0
"le film est bien, c'est vrai*",0
A l'époque on appelait ça des espions et on les fusiller en temps de guerre !,0
"bOjOur,la nOrme dites vOus, c'est peut être dans le respect que l'On peut la trOuver.",0
quand une fille ou un gars te dit qu'il ou elle veut réfléchir c'est que c'est fini mais qu'ils y mattent des formes.,0
eh bien tu vais sur les champs elysée vers 8-9h du soir et tu tends un billet de 100 euro en l'air!,0
APPAREMMENT ON EST PA DU MEME MONDE,0
non mais ça fait beaucoup de dégâts dans le couple ça c'est sur!,0
"Si elle voulait se servir de moi pour venir, je n'aurais plus de contact.",0
?je ne pense pas,0
c'est nous qui allons faire la gueule si tu nous laisses!!,0
une façon  de ne pas perdre le nord !,0
"Beaucoup, effectivement ne cherchent pas à en savoir d'avantage, bcp sont superficiels.",0
"L'homme est toujours comme un bébé, si une femme pouvait bien l'élever elle pourra le garder pour toujours.",0
"bon pas la peine de lui dire ca , parceque c est qlq chose quand peut la sentir juste dapres les gestes",0
ya rien a faire tout est écris,0
"Va te bourrer la gueule avec des copines, tapes toi un autre mec juste pour la nuit (capote!!!)",0
UN PASSE TEMPS MARRANT A PART LES ABRUTIS,0
celle qui entre dans ton coueur sans casser la porte !,0
Je prefere MSN mais bon le principe reste un peu le meme,0
ce sera plus facile pour toi de cette manière !,0
mais des nos jours ce sera une garde partagée ce ki me semble plus juste,0
patiente les prochaines sont en 2007 !!!!,0
et pourtant tu sait pas qu'on n'est cousin tu peu la confondre avec mon amie.,0
pauvre rosette  elle a du passer a l acte dommage  pour toi !!!!,0
je crois plut tôt que qu'on est loin de la personne on connaît sa valeur,0
Peut etre elle te brisera le coeur mais au moin tu tournera plus facilement la page mais peut etre pas!,0
tu ne peux rien fair car une personne qui na pas confiance a elle meme c'est un grand fleau,0
Si la formation d'un couple est votre motivation première alors en effet  les psy du moment on raison .,0
"L'amour est bien évidemment le plus essentiel dans une relation, qu'il soit dans la galère (pb d'argent) ou non.",0
met la plus belle de tes tenues c'est bien,0
soit tu tombes à chaque fois sur des cons soit tu es trop exigeante,0
on se recoiffe vite fait pour plaire,0
moi j'ai trouver personne pfff :( :(,0
comment vous pouvez encore les femmes.,0
s'il n'a pas oublié son ex c'est qu'il l'aime!!,0
je trouve sa honteu !!!!!,0
"HOBBI, ça veut dire ""mon amour""",0
courage tu la retrouveras j'espere !!,0
la fidélité et la disponibilité sinon cela ne szert a rien d'avoir des amis.,0
bonsoirje vais être brefsois heureuse,0
Mais je suis de Paris dommage.,0
C'est parcequ'ils sentent que tu es homo qu'ils sont sympas.,0
alors je voudrais bien savoir,0
"ca s'appelle une organisation d'insolvabilité, fait gaffe.",0
merci mon ange a toi pareillement,0
"si t'aime pas les filles et que tu les trouves repoussante, restes seul, c'est mieux pour toi.",0
demande du fric a leur chef d'état,0
des que tu ne viole personne ca va,0
essaye de le rejoindre quand tu pourra ou invite le à venir là ou t'es .,0
ca depend des circonstances et de le liberte de chacun,0
"Rien de concret, de palpable dans cett situation.",0
non pas à ce point mais c'est sympa,0
non non  il est pas avec moi!!!,0
suivre tes envies :-),0
oublie le et cherche un autre homme,0
bonne journée mes amis.,0
La question est comment savoir si une personne est sérieuse?quel soit virtuel ou réel,0
"Calmer les pulsions, il trouvera tout seul!",0
JE ne sais psa quoi te dire juste que je te souhaite que du bonheur avec lui et sans son ex si possible,0
t'as pas besoin donc d'un chagrin!!!,0
euh ba pk pas si il est fidele !,0
Non ya pas de mal à ca.,0
"et quand à la soif, c'est un mensonge qui te poursuit !",0
"suis à luxembourg, désolée :)",0
"non je ne mange pas de craquottes, me matin je mange des tartines à la confiture",0
toujours heureuse d'etre lesbienne je suis,0
ejaculation = orgasme c mécanique,0
tout simplement ne pas être honnête et franc(franche) avec lui ou elle,0
"qu'il retourne à la mairie de la ville où il est né , les fonctionnaires qui y travaillent regarderont dans les archives",0
C'est tellement simple quand on cherche !!,0
samourra pourquoi tu as le méme avatar que moi  pardon je répond à ta question car on aient bêtes,0
Tu devrais poser la question sur yahoo Canada!!,0
tous simplement qu'il est dyslexique,0
Y en a d'autres quoi.,0
Le seul hic: je n'ai pas autant de chance comme toi !,0
Tu trouvera qqn qui te mérite.,0
"Mais j'ai une dent contre ma belle-mère et les belles-soeurs, j'arrive pas à oublier leurs efforts pour détruire mon couple.",0
^^Enfin j'espére pour toi que c'est un homme!!,0
ben oui c'est normal de dire merci quand quelqu'un vous rend 1 service  et je trouve ça normal de dire merci c'est une politesse,0
"ne faire rien seulement viens me cherche,on trouveras la reponse",0
"Non , mais de me sauver oui .",0
bien sure que non.,0
dc si ca famille ne t'aime pas pose toi des questions?bien sur y a d exceptions!,0
Pfff on est tous passés par là !,0
c est térible ce que tu lui fais !!!!!!!!!!!!!!!!,0
"refuse lui le sexe quelques jours et tu verras sa réaction,,,",0
!arrêtons de nous priver des facilités du progrés !!,0
"Non, il te dit ça, parce qu'il a peur de trop te faire du mal.",0
Personnes n est a personne oublié votre éducation a la con,0
c'est un ami  rare à trouverIl faut le protéger et le garderDans nos cœurs,0
tu vas te prendre une fessée !,0
Il y a vraiment des cons qui s'ennuient.,0
C'est un peu comme un gamin qui ne veut plus jouer avec son jouet.,0
"Coucou,Je t'assure il n' y a pas que les mecs qui ont cet impression!",0
"Qui veux, peut !",0
elles aiment une longueur normale mais surtout que ça leur fasse du bienla longueur pas tellement d'importance,0
jusqu'à l'explosion finale et les survivants iront sur Mars,0
"Mourir pour l'être qu l'on aime, tout donner sans rien reçevoir en retour, sans même demander qqch en retour.",0
si besoin passe un week end tout seul.,0
laisse tombée et cherche une autre de plus sur,0
Non car je respecte trop la femme que j'aime.,0
c'est le sommet de la montagne que tu dois atteindre mais n'oublie pas que toute la montagne en vaut le cout,0
alors envoi le chier et cherche s'en un dont la mere vie a 5000 km,0
"comme on dit aux antilles:je ne trompe pas ma femme, mais je me trompe souvent de femme !!!",0
tu ne dis pas si tu es gay.,0
!alors fonce c'est la plus belle chose que tu puisse faire à la personne qui compte le plus dans ta vie!,0
vérifiez vore écriture ce n'est pas si difficile que ça un texte écrit avec plein de fautes n'attire pas l'attention.,0
Tu vas penser a tes premiers pas et tu vas te relever et aller de l avant.,0
!Oui il y a de l'avenir pour les métisses vu qu'ils sont de plus en plus nombreux!,0
"Oui, je l'ai!",0
non pourquoi ce n'est pas un concour,0
Je suis dans le cas de ton fils !,0
ke j'aimerai te réconforter!!,0
J'étais avec ma copine en voiture et d'un coup elle m'a dit arrete toi dans le bois la bas.,0
Tu reconnais te srais amis quand tu as vraiment d'eux !,0
!Mais merci quand même !!!,0
fais comme tu veux.,0
je me remet en question et essaye de voir ce qui a pu le blesser !,0
moi trés patiente je suis,0
"ça coupe l'appétit,et ça sert d'amuses gueule",0
"T'aurai du donné le tien, comme ça on te répondra facilement",0
quand mon père me dit : viens ici !,0
non pas dutout car il faut savoir varier les plaisirs.,0
J'ai que des mauvaise relation j'en ai marre a un moments.,0
si c'est en France tu peux tjrs trouver un boulot dans sa region.,0
J'ai 19 ans tant pis!!!,0
"Désolé, mais je ne connais pas ta femme !",0
"Essayez-vous un parfun senteur Abricot, c'est trés discret",0
je fais comme si je savais rien et je l'utilise comme un vide-couille quand je ne trouve pas d'autre femme,0
en jeans si tu en porte.,0
j'ai fait ca avec un homme que j'aimais et ca s'est bien passé !,0
!Il faut être attentif les mecs !,0
reste labaj'en suis sure que tu vis alaise laba!,0
"If I kissed you twice, what would you think of it!",0
c comme cela !moi je me mari pas comme ça y aura pas de divorce !!,0
son coeur et son corps !,0
dis donc tu commences à me fatiguer à répéter ta question !,0
!Je le fais très souvent à ma femme mais elle ne me fais rien en fellation.,0
pour les mêmes raisons que les nanas tiens !!!,0
malheurreusement je suis dans la même situation que toi.,0
oublie c toujours des plans foireux,0
Et demain on passera en decembre.,0
"Sinon, bin, laisse les dans leur bêtise et vis sans culpabiliser ton Amour à fond!",0
"Oui, je l'avais au passé",0
"si tu tiens a lui ,dépêches toi de le récupérer avant qu'il ne soit trop tard .",0
le plaisir se déclenche au niveau du cerveau !!!,0
C'est tres beau la poésie !,0
certainement pour les memes raisons qui font qu'un garçon va préférer une super nana complètement idiote à une intelligente et physiquement normal,0
ce n'est pas une question qui se pose elle le font point.,0
Espéce de zoulou va !,0
"en tout cas, bon courage",0
Moi est-ce-que tu m'aimes.,0
peut etre que tu ne l aimes pas au point de vouloir le lui dire sinon tu le ferais.,0
!La jeunesse maintenant c´est dans l´eprit!,0
et elle te vois trop souvent!!!,0
je suis sur qu'il viendra et plus vite que tu ne le crois.,0
"Essaye aussi une position où tu sera plus ""écarté"", exemple lui allongé, toi dessus comme si tu le chevauchais.",0
d'abord il faut se décider à l'oublier et ne plus penser ni meme souhaiter le reconquérir un jour!,0
"couche avec qui sait il aura peut être une révélation, si tu sais y faire",0
J'en connais beaucoup qui se privent de beaucoup de choses chouettes à cause de leur soi-disant coquetterie !,0
oui: en partageant ma bière avec ma copine ;-),0
"La prise de tête, arrête de dormir",0
Fais marcher ton imagination pour l'épater !,0
Ne te presse pas au moment venu tu oubliera que ton coeur a une fois saigné,0
de toute façon elle n'a rien à perde!,0
moi je trouve ça mignon,0
Ne lui demande pas si elle t'aime.,0
"et demain tu verras, il sera tout content de te voir encore plus jolie (et lui sera reposé).",0
"Comme disait un humoriste noir "" l'amour c'est dans la culotte patron """,0
salut la miss!!,0
"ou bien ""la mer noire"" (cfr question pour un champion)",0
"Il paraît qu’elle l’aurait surpris au lit avec Grand-mère, celle qui sait faire du bon café.",0
fait le qu'une fois!,0
va voir son psy !,0
il doit y avoir erreur,0
"Dis lui que si tu le trompais avec un autre, tu n'aurais plus envie de lui.",0
"Quoiqu'il advienne, la famille ou les ami(e)s les vrais te comprendront un jour.",0
"Ah non, moi je ne pourrais être mieux qu'en couple comme je suis en ce moment !!",0
Bravo à ceux qui ont réussi à comprendre ce charabia,0
mais bon je ne regrette rien!,0
"Bonsoir, fait sonner ton reveil a l'heure ou commence ton emission",0
Si il t'aime toujours faut pas beaucoup.,0
!Pose ta question en français stp.,0
"j'ai vu les réactions, c'est pas trés cool.",0
vis ta vie comme tu l'entends!,0
"demande à Jacques Pradel , je crois qu'il est au chomage",0
"parce que t'es TROP, du coup ca fait peur aux filles qui se disent qu'elles ont aucune chance.",0
moi mon travail c'est de lire ce que toi tu écris.,0
j habite a Bordeaux ca fai trop loin desoler,0
"!Mais, je te rassure évoluer, ne veut pas dire de ""changer"", tant que tu restes toi même.",0
"Non tu n'es pas un gourou, tu es tout simplement toi",0
quand les hommes et les femmes pourront se parler plus de 10 minutes sans s'engueuler : en gros jamais,0
Je ne crois pas !,0
non t'es un salaud comme meme.,0
"fonce la tête droit dans le mur et peut être tu reprendras tes esprits, akhioul",0
"salut, moi l'expérience la plus érotique que j ai vécu, c'était chez mes beaux parents.",0
aimer se faire du mal,0
oui je sais et il est meme question de ramener a six ans,0
oui je suis satisfaite de ma vie je cangerai la ville ou j'habite,0
On dois y aller seulement a partir de 13 ans !,0
"je tente de la retrouver depuis plusieurs années, elle est française et vient de lille.",0
si tu ne m'aimes pas je t'aimeuuuuuuuhhh!!,0
oui je crois que oui.,0
Si c ça faut lubrifier !!,0
"Les bouquets etaient magnifiques, tres frais et tres bien emballes (arrives comme ils sont partis!",0
de se donner un peu de fierte en soi meme,0
honni soit qui mal y pense,0
"bah oui, c'est sympa",0
C'est un bon signe d'amour,0
"!tu passes peut etre à cote d'une belle histoire d'amour,l'amour c'est pas tous les jours qu'on le rencontre!",0
en parler à ta femme,0
clique sur ton avatar en haut a gauche puis va voir dans mes questions,0
Moi je serais plutot tatouage meme si j'ai pas encore saute le pas,0
j'aimerai que le pere noel vienne me voir et m'apporte une baguette magique,0
"par t'ouvrir a moime montrer ta flamme sans m'imposer de t'aimer, sans m'etouffer.",0
pour savoir si l'on plais toujours,0
"depuis des lustres,juste apres le moyen age",0
tout n'est pas clair dans ton texte reformule ta question stp.,0
"Le tout, c'est de pouvoir choisir le BON partenaire -",0
je vais te répondre par une question : pourquoi les hommes ont plus envie que les femmes!!,0
Bon courage!!!,0
je dois être très cochonne alors.,0
c'est lui qui m'a largué!,0
A ta place je me méfirai du Caen dira thon,0
"moi aussi je trouve tout ça bizarre, je me demande ce qui ce cache derrière.",0
"tu peux le faire, maintenant est-ce que c'est bien pour toi et pour l'autre personne, c'est loin d'être sûr",0
"mais ceci dit, ca doit être chiant d'avoir tout les jours des personnes comme çà!!",0
Je jure c'était pas moi qui a rayé ta voiture et crevé tes pneus.,0
il te raconte des bobards,0
"c est de saison, l air froid et une terre plus ou moins chaude",0
"C'est à lui de faire le premier pas, meme si c'est dur ne le fais pas!",0
"crise d'adolescence , mais tôt au tard il comprendras qu'ils a beaucoup a appendre des générations précédentes!",0
!tu c un hom aimera tel truc alor kun otre naimera pas!,0
c'est vrai que j'en sorts pas souvent j'avoue !,0
"ben on a pas le choix, on achete pour nos enfant et le reste tant pis!!",0
ouiiin maman t'es méchante :(,0
au lieu de lui demander sa main ?pas très romantique tout ça !,0
"Bon, ça suffit là!!!!!",0
"perso je viens d'en faire deux dans le cadre d'une adoption, le maire de ma commune avait visiblement l'habitude d'en faire.",0
gros bisous osi a toi.,0
ahaha tu as bien raison de rire ca fait du bien.,0
si l'amour n'est pas que le sexe cela y contribue beaucoup.,0
si elle  ta dit ke c fini c kele taime pas alors laisse tomber,0
"J'espère que tu trouveras qq réponses, sinon c'est clair, seul le gynéco peut répondre!!!",0
"Presque, la seule différence c'est le metal que j'écoute et pas elle ^^",0
"Kikoo,Tu fais des prouesses génial, continu !",0
Ca existe mais c'est de lo'rdre du fantasme,0
ben moi g ne pourai jamais le suporter,0
"oh non pas moi ,je suis dans le meme bain.",0
oui quand g f du bénévolat envers des enfants malades et seule sans famille,0
Si tu le fais c'est parce que tu te sens bien en le faisant.,0
"De mon corps, coeur et de mon âme : certainement !",0
"Quand je m'enerve sérieusement avec mon frere, je ne lui parle plus, et ca pêut durer plusieurs mois",0
je ne pense pas avoir contribué pour tout ca mais félicitations et bonne chance pour ta nouvelle vie,0
Si si ça existe !,0
Bonne chance quand meme!,0
"S'il est interesse par ton amitie, il te cherchera",0
!je n'ai pas de réponse à ta question et sûrement que ton mari non plus !,0
D'accord avec Mona lisa.,0
se simplifié la vie !!!,0
A mon avis rester soi meme est pas mal une garantie de succes.,0
"On s'aime tous pareil, il ne devrait pas avoir de différence !",0
disons qu'il serait sotde repousser une princessequi touchée par tes motsveut t'offrir sa tendreS,0
Moi j'ai presque ton âge!,0
il se pointera de lui meme.,0
mais certainement tu trouvera ton ame soeur.,0
comme tu le dis si bien on peut toujours rever,0
pour moi faire faire l'amour pcq c'est un art qu'on pratique,0
kil a kelke chose à se faire pardonner,0
milles merci ma petite soeur s appelle elisabeth et sans toi j aurai oublie sa fete,0
"en fait c ""je t'aime moi non plus""",0
"ma derniere histoire d'amour était avec une fille trés ouverte sexuellement et trés intelligente, c'étais le pied!!",0
si elle t'aime elle te comprendra,0
"Oh, oui, j'ai le fantasme!",0
personne ne t'oblige a resterbonne nuit,0
tu te livre à nu et les conv son de coeur à coeur !,0
oui c'est tres possible pour quoi pas,0
"Et après, hop ca repart lol",0
mais chacun son truc.,0
"si tu as deja ta moitié et que cela persiste, pas de panique.",0
La vie vaut le coup d'être véçue!!!,0
Mais je vais tenter le coup.,0
on doit pas avoir l'air con en se servant de ca lol !,0
ta pas besoin de portable pour vivre,0
ce n'est pas moi!,0
"Je suis tout à fait d'accord avec toi, il n'y a pas que le lit dans la vie",0
ben je suis ton amie moi.,0
c'est normal tout arrive en amour vit cette histoire pleinement l'essentiel c'est ne pas en souffrir et de ne pas faire souffrir,0
"essaie 123456 , c'est le mot de passe le plus utilisé",0
"jamais de la vie, il faut vraiment être un gros pigeon pour pardonner ça!!!!!!!",0
rappelez vous toujours de ses belles actions chaque fois que vous ne senter pas le desir,0
lis la charte de QR!,0
j'imagine qu'elles meurent de peine!,0
Et malgré ta souffrance tu restes là tu prends des coups et tu t'étonnes que tu n'est pas aimée en retour!,0
attention à ce genre de rendez vous!,0
C'est à dire ?!!,0
je regrette mais je ne fais jamais marche arriere lol,0
des bonbons des pulls des cd des livres des parfums mais surtout de l'amour,0
"tous ne sont pazs comme cela, mais c'est vrai que cela sera dur a oublier.",0
Ca donne un coup au male et c'est pas très honnète.,0
Ce qui les intéressent (pour la plupart) heureusement pas tous c'est que tu sois métisse.,0
Non pourtant son heure n'a pas encors sonnee .,0
"dis toi bien que meme s'il lui ressemble, ce ne sera JAMAIS la star dont tu reves !!",0
!Un seul mots d'ordre dans ce genre de relation difficile à gérer : ne pas mettre la pression!!!,0
tu es très cool je ne vois pas pour loi tu veux change,0
je suis mal placé pour te répondre!,0
mais pour moi cette idée est nul!,0
"Reste concentrée sur ce que tu fais, et SURTOUT sur ce que font les autres.",0
Comme je suis très égoïste j'opterai pour la 2* option.,0
"c'est ptète que ta  personalité ne passe pas, mais ne change pas, on doit t'aimer comme tu es.",0
si elle mont beaucoup donc elle n'est pas fidèle,0
avec un webcam peu etre,0
je me demande juste pourkoi j avais bu,0
"Si tu ne connais pas, il te suffit de regarder en haut quand tu es à la page d'accueil de yahoo.",0
"Bonne nuit à toi aussi, je crois que je vais y aller aussi!",0
n'ignore pas ça et fais lui en part!,0
"Eh bien, à demain !",0
Je vois pas ce que ça a d'anormal.,0
si tu l'aimes alors déclare toi car si ça se trouve il est  juste timide,0
Donc oui pour moi mais si qq ne le veut pas il y a tellement de facons de s amuser.,0
puis si tout colle continuer jusqu'au regard qui voudra dire : embrasse moi !,0
salut toi pour  moi la qualité idéale c'est avant tout le respectbisous,0
C'est un peu immature comme reflexion et ca ne mene nulle part.,0
"!Voilà je connais ce problème, j'ai rencontré ma mère pour la première fois à 37 ans !!",0
!t'as pas des copines à me présenter,0
t a  peut etre poser une question,0
 tu  es comme à la fois comme je suis et comme je voudrais être ,0
"je pense que oui, mais un temps seulement",0
Original et utile à la fois !!!,0
vraiment pas terrible!!,0
De peur que je perde à vie mon amoureuse,0
!Bon courage!!,0
"Ça aussi, c'est vrai !",0
Evite seulement de paraître gaga ou leuleu.,0
donc je me retiens et j'attends le bon moment,0
T es une SAFSans Amis Fixe,0
Je te suggère les clubs de sport !,0
"il se cache pas, il reste au chaud chez lui !",0
"Sinon tente la colocation, le bail ne sera pas à ton nom ce sera plus facile!",0
ou deux ans plus tard .,0
"Tu sais quoi, tu remerciera tes parents plus tard !!!!",0
une fessée fera l'affaire.,0
"Et, que d'avoir ses habitudes la rassure, et de les changer, dur, dur !!!",0
"moi je ne suis pas contre les hommes,je suis tout contre",0
ben justement le but c'est de pas voir!,0
cherche la dans 1 autre cite mais pas ici,0
n'ayant pas la souplesse d'un gymnaste !,0
la cles c'est de ne pas lui dire de le faire.,0
"oui et non, en fait le froid anesthesie et du coup la frustration augmente.",0
dans ces yeuxil suffit de lui pose directement la question s'il est marié,0
JE COMPREND PAS TA QUESTION !!,0
Laissez vous aller et laisser la nature faire son boulot !,0
Ne fais surtout pas la gaffe de prendre le premier gars qui est interressé par toi juste pour avoir un copain.,0
Tu ne dois pas avoir le moral en bas.,0
"Non merci, c'est gentil mais non.",0
pourkoi ne pas lui parler et meme le menacer je les déjà fais et ça  a marcher,0
il faut lui montrer davantage que vous l'aimez de jour en jour,0
"pt étre le coté ""gratos"", mais, celles qui rechch vraiment 1rencontre sont ""rarissimes""!!!",0
"La ou ça devient ""pathétique"" c'est quand ça devient LE SEUL  moyen de communication.",0
!et on tombes tout le temps amoureuses d eux malgré tout !!,0
On peut aimer plusieurs fois - tomber amoureux c est très simple!,0
Tous mes profs au lycée sont trop vieux !!,0
"rend le jaloux, ou bien tu l'ignore complètement normalement il devrait réagir",0
je tassure ke jai pas compris a ta question !!,0
je finie par me poser la question,0
"à 99,99 %sauf si tu ne la prends pas à temps ou que tu es malade et que tu la vomis!",0
nan c juste un homme qui sait parler pour avoir les femmes ds son lit,0
Je pense que c un type qui veut juste s'amuser méfis toi,0
Ne te bouffe pas la vie avec quelqu'un qui est deux fois plus vieux que toi.,0
pour que l'eau ne reste pas dans le pot !,0
"au milieu de mon salon,tout simplement,pas de bagarre,tout se fait",0
"naturellement,au besoin",0
"Le mariage est une question d'amour, pas de religion !!",0
je pense que vous êtes encore petite pour ce genre de question mais çà se fait là ou tu penses qu'il soit fait.,0
"quand j'avais 15 ans je disais et demi, maintenant c'est l'inverse!",0
Je ne sais si tu es croyante!,0
Oui il n'y a peut-être qu'un pas mais c'est tres differents.,0
"parceque ca en vaut la peine quand meme ""risquer sa vie pour l'amour""",0
Je ne crois pas à l'amour à travers le net.,0
il faut donner du plaisir et en recevoir sinon on risque de parraitre débile.,0
PS : attention le poppers tue les neurones du cerveau .,0
rien à comprendre cherche toi une auteune de perdu dix de retrouvé,0
