text,label
"Evviva mia nonna, evviva l'amore!",1
Giammai! Ora però per recuperare vado subito a lavare i piatti.,1
Se la colpirà.,1
Poi agirai di conseguenza.,1
"La scelta sullo starci o meno, alla fine, è la tua.",1
"Vi è l'eventualità che io vada a festeggiare sul lago di Garda assieme agli amici, ma soprattutto alle amiche!",1
Gradisco che mi si corteggi.,1
Proceda con esperienze nuove e osserverà i benefici di andare oltre.,1
"Sogna ragazzo, ma attento al momento della sveglia, perché potrebbe essere traumatico.",1
A dire il vero tutti quelli di cui sono a conoscenza sono a pagamento.,1
"Si, glielo dice una che vede il proprio fidanzato solo d'estate e il quale ama tantissimo.",1
"Ma se credi che sia lui la tua anima gemella non dovresti mollare, anzi, dovresti chiedergli se anche tu lo sei per lui.",1
"Mi vengono in mente i termini pendant e retro, null'altro, mi spiace.",1
"Indipendentemente dal finale, tu avrai fatto il tuo tentativo e sarai pertanto scevro da rimorsi d'ogni genere.",1
"Ciao, inviami una foto all'indirizzo email che trovi indicato qui, per favore.",1
Penso che si possa trattare di una bugia oppure una mancanza di fiducia verso di te. Potrebbe anche essere che gli poni tale domanda con eccessiva frequenza.,1
Come cauzione occorrono circa 9000 € ai quali vanno aggiunti almeno 20000 € e il costo della mobilia.,1
"Proprio così, nei tuoi panni non farei menzione di ciò alla moglie.",1
Probabilmente è così.,1
Non so dirle in che modo ma succede,1
Studio in serata prima di cenare per un'ora o un'ora e mezza e a volte dopo cena o nel fine settimana,1
Ci troviamo nella medesima situazione.,1
"Io risparmiavo i soldi e andavo nei motel, potrebbe sembrare squallido ma almeno avevo un letto a disposizione.",1
Nel caso in cui il vostro uomo vi tradisca: per carità.,1
"Scusami ma se cerchi Silva di Sorrento a Napoli, di certo non la trovi.",1
"Nel letto, perché a letto io dormo. Poi ti spiegherò.",1
si potrebbe fare un tentativo.,1
"Condivido la tua scelta e penso che se il mondo fosse popolato da individui come te, il genere umano riceverebbe maggior rispetto.",1
"Capita sovente che anche quando le idee politiche sono le medesime, il resto non sia altrettanto condiviso.",1
"Accipicchia, quanto siete sdolcinati, siete davvero eccessivi!",1
Sei molto originale ed è evidente che questa persona ti sta molto a cuore!,1
Ricambio la buonanotte.,1
"Tu sarai più disinvolto e lei capirà che ti fidi di lei, in questo modo anche lei avrà più fiducia in te!",1
Non ho né fratelli né sorelle né molti parenti nelle vicinanze.,1
"Ad essere onesta, non capisco perché se lui è già fidanzato tu debba avere una tale premura a distruggere il suo rapporto.",1
Forse più importanti?,1
"Tuttavia nonostante gli impegni, il tempo da dedicare all'amata lo si trova sempre.",1
"Esatto, ciò viene detto a te da una persona che può incontrarsi con il proprio fidanzato solo durante l'estate, ma che nonostante ciò prova per lui un fortissimo sentimento d'amore.",1
Chissà se loro sanno lei dov'è.,1
Ti faccio i miei migliori auguri per una buona sorte!,1
"Perché per un bambino è essenziale avere amici, evitando di stare da solo.",1
"Un incoraggiamento ad un atteggiamento positivo, l'esistenza merita di essere vissuta.",1
Alla fin fine non fai che dare la colpa ad entrambi a prescindere.,1
"In ogni caso, va bene in qualsiasi momento dell'anno, meglio se in modo continuativo.",1
"Io ti comunico che la risposta ai tuoi quesiti non la potrai mai trovare su Yahoo Answers. Ti suggerisco di cercarla in te stessa, poiché di sicuro sarà la migliore che potrai mai trovare !",1
"Un gioiello, rigorosamente d'oro bianco e diamante.",1
"Sarebbe un deciso ed entusiasta ""sì!""",1
Non me ne sovvengono. Evidentemente perché è stato lui a farla.,1
"si consiglia di scegliere una parola chiave ardua, tratta da un libro relativo a concetti di fisica o chimica, e rimanere in attesa per sapere se egli/ella sia in grado di indovinarla.",1
"Sarebbe idoneo descrivere venticinque anni della mia esistenza, poiché ogni giorno si verifica qualcosa di inaspettato.",1
"Non commettere l'errore comune a tutte noialtre, di avere due piedi in una sola scarpa.",1
I km che vi separano non costituiscono un grosso ostacolo ma il tempo potrebbe.,1
Credo che non farò nulla e attenderò che sia lui a contattarmi.,1
Perché la gelosia è una componente del sentimento amoroso e spesso ha il sopravvento.,1
Si comporti da uomo invece che compiangersi. Accetti la sua decisione e volti pagina.,1
Dovresti cercare di cavartela da solo prima di far ricorso all'aiuto di qualcun altro.,1
Non puoi amare una persona e trascorrere la vita con un'altra.,1
Lunga vita al cilindretto!,1
Mantieniti tranquilla e prova a rilassarti.,1
"Le consiglio di frequentare il suo amico, non la sua precedente compagna.",1
"Anche se, personalmente, sono contro la violenza sulle donne.",1
"Questo suo comportamento potrebbe essere riconducibile alla timidezza, è possibile che sia per questo che è di poche parole, o magari ha subito dei danni al cervello, mettilo spalle al muro.",1
Un sabato d'autunno di alcuni anni fa intendeva farmi percorrere 150 silometri.,1
Potresti tentare a mostrare i tuoi attributi e constatare come reagisca.,1
Forse potrebbe andare bene per lei.,1
Di tutto quello che significa per ciascuno di noi.,1
"E in qualsivoglia posto voi andiate va bene, poiché l'importante è che stiate assieme e che nessuno vi arrechi disturbo.",1
Son così tante le persone in questo luogo che dubito mancherei a qualcheduno.,1
Non dipende dalle tendenze sessuali. È una costante al giorno d'oggi.,1
Ti consiglio di lasciare questa ragazza e appropinquarti con quella nuova che ti aggrada.,1
Buongiorno a te!,1
La nostra unione calda e bollente derivata dalle reciproche labbra che si sfiorano.,1
È richiesta una risposta poichè per me è lo stesso.,1
Ti consiglio di provare a guardare questo sito.,1
"Per la cena qualcosa di romantico, tutti soli e a lume di candela!",1
"Lo conosci il detto: ""Del male a nessuno, dei figli a tutti""?",1
Abbigliati in maniera sensuale e offrigli un massaggio genitale e poi procedi con la fellatio.,1
Purtroppo tuttavia godo raramente appieno della notte giacchè al mattino devo lavore sicché  non posso stare sveglio fino all'alba.,1
Nella mia cerchia di amicizie ci sono alcune ragazze che sostengono che sarebbero disponibili a sposare un uomo molto facoltoso.,1
"Per prima cosa, cerco la compagnia dei miei piccoli nipoti. La loro ingenuità mi mette tanta allegria.",1
"Nell'eventualità in cui si dovesse lacerare, lo noterai solo successivamente all'atto in quanto nel mentre è difficoltoso da comprendere.",1
"Non saprei, sei un tipo strano.",1
"La stappi e poi la bevi, che domanda stupida.",1
Cercate di risolvere la questione autonomamente senza rivolgervi a specialisti.,1
"Tuttavia per ciò che mi riguarda, sono contrario a qualsiasi forma di violenza sulle donne.",1
Mi dispiace non poterla aiutare ma so meno di lei sulla questione.,1
"Se non ti dispiace conversare con me che sono più piccola di te allora piacere, sono di Pavia.",1
Non è mai accaduto ma vorrei che succedesse.,1
Sto a letto e gioco con il computer.,1
"Sappi che ne sono già informati, avresti dovuto dire quattro! Purtroppo i tempi sono cambiati.",1
"Sono perplesso, ai miei tempi erano gli uomini a fare il primo passo!",1
Non credo ci sia nulla di sbagliato.,1
"Un antico adagio recita che gli uomini sposino le more infine, io non ne sono convinto, penso invece che sposino la persona amata. Saluti.",1
"Dall'età di sedici anni, dunque dura da ben cinque anni.",1
"Ora la copio, la stampo e l'attacco in camera mia. Poi ne do una copia ai miei amici.",1
Penso che i ragazzi portoricani siano davvero belli e sensuali.,1
Ti fornisco un consiglio: cerca di apprendere il linguaggio delle donne.,1
Ormai non sono più i ragazzi a tentare il primo approccio,1
Non dare troppo peso alle persone e ai metodi che utilizzano per farsi giustizia da soli.,1
Abbi il coraggio di dire ciò che cerchi e rivela la tua vera età!,1
"Certamente, e dato l'argomento, ti auguro che la buona sorte sia dalla parte di tutti.",1
Ciò costituisce un notevole dramma per la fidanzata.,1
Ne sono presenti nello stesso numero delle risposte che hai fornito fino a questo momento.,1
È possibile che tutto ciò che desiderate è essere massaggiati su MSN? Uscite da casa!,1
Invero molto gradevole!,1
L'ho incontrato la settimana scorsa dall'estetista. Si trovava lì per una depilazione.,1
Sono uscito dalla sala dei gessi e ho riso a crepapelle.,1
"Nessuno viene al mondo già con esperienza, dunque troverai qualcuno che apprezzerà e tanto i tuoi baci. Ti saluto.",1
Conviene prenotare al più presto o rischi di non trovare posto.,1
Termina la relazione con la ragazza e la sostituisce con la persona appena conosciuta che suscita in lui interesse.,1
Il giorno del primo incontro tra me e il mio ragazzo.,1
"Ti concedo di prenderla in sposa, a patto che tu la ami per tutta la vita.",1
Non è cosa di poco conto. Permettimi di citare un aforisma dato che mi sono già trovato in una situazione simile.,1
"Egregio, non esiste nessuno di davvero insostituibile",1
È mia intenzione di fare un po' di conversazione in tua compagnia.,1
Sono cose che si fanno in modo goliardico!,1
"Mi dispiace, ma è una persona poco matura e credo che ti converrebbe allontanarti da lui prima che sia troppo tardi!",1
Da adesso le cose dovranno essere così.,1
Ce ne sono tante quante sono le risposte che hai fornito fino ad ora.,1
"Se riesci a capire quali sono le sue paure, puoi capire come aiutarla, auguri e arrivederci.",1
"L'amicizia conta molto per me, soffro molto se vengo tradito.",1
Ne ho tratto grandi benefici.,1
Scoppio di gioia poiché sono fidanzato con Chiara che è il mio amore.,1
"Per caso sei omosessuale? Mi spiace ma i professori non sono ammessi, ti saluto, un bacio e buona vita.",1
"Voi siete amici, accade di avere il così chiamato ""Migliore amico"", il grande amico.",1
"Succede anche a me, ma non saprei, di certo vi è interesse.",1
"No, mai. Ma vorrei davvero tanto che accadesse!",1
"Scusa la mia ignoranza, ma cosa vuol dire un ""palo""?",1
Magari si tratta delle lenti.,1
"Se è Silvia di Sorrento che sta cercando qua a Napoli, sappia che non la troverà",1
Preferisco una partner dall'aspetto gradevole.,1
Stando a ciò che racconti sembra un buon inizio. Buona fortuna.,1
Ora hai la certezza che non tornerà più.,1
I figli sono importanti.,1
Come prima cosa cerca di venire a conoscenza di quante più cose possibili in quanto ai suoi gusti in fatto di ragazzi.,1
"Si presenta come un tenero orsetto di pezza da coccolare, ma se gli si fa un torto è capace di sbranare.",1
"Credo fermamente nel detto che ""chi cerca trova""!",1
"Ti invito ad essere parca con il tuo danaro, deposita i soldi presso una banca così che tua sorella non possa derubarti.",1
"Capita di non parlare per volontà propria, ma unicamente perché ci si sente oppressi.",1
"Ho riferito al mio ragazzo che a causa suo ho perso tutti i miei amici, anche se non era veramente causa sua.",1
Sognare aiuta a vivere meglio.,1
"Esci da casa, recati in discoteca e inizia a conversare con qualche ragazza.",1
Dipenderà dall'uzzolo del momento.,1
Devi solo avere fiducia e un giorno arriverà.,1
"Viva la sua vita come meglio crede, tanto qualsiasi cosa lei faccia, peggiorerà la situazione.",1
"Siamo coetanei, abbiamo fatto lo stesso percorso. Dovremmo pensare similmente.",1
"Quando mi trovo ad affrontare gente che esagera nei modi allora non mi contengo, rispondo a tutto tondo utilizzando le buone e le cattive maniere.",1
Ti invito caldamente a non perdere altro tempo con il tuo fidanzato e dedicarlo piuttosto allo studio della sintassi della lingua italiana.,1
"Ignoro cosa siano, non li ho mai sentiti.",1
Non vuole portare avanti una relazione avendo un'amante ma... Magari ha paura di trovarsi senza una seconda mamma.,1
Non faccia caso alle persone e al loro modo di farsi giustizia,1
"Siamo sempre di corsa, tuttavia tu non concedi il giusto tempo per ottenere una risposta.",1
"Non possiamo fare molto se i tuoi parenti hanno una mentalità datata, come del resto succede anche per i miei.",1
È semplice: inizia facendo sesso con lui. Però poi cerca anche di conoscerlo meglio.,1
"Non cercare di conquistare di nuovo il suo cuore, non funzionerebbe",1
"no mai , però ora per recuperare vado subito a lavare i piatti!",0
Sono Felice perchè sto con Chiara il mio AMORE !,0
!Diciamo che la risposta la sai tu.,0
se è una vacanza incazzati pure perlomeno ti doveva invitare!!!!,0
ma nel tuo cuore non senti un pò di quel tenero amore che ti invoglia a farlo maturare un pò.,0
Anche io mi sono sempre preoccupata che non si accorgessero mai di nulla!!!,0
Gradiremmo meno ciozzamento e un po' più di serietà.,0
quando ho detto al mio ragazzo che per colpa sua ho perso tutti i miei amici anche se la colpa non era sua,0
Se una persona dice che l'amore non esiste è solo perchè non ha mai incontrato la persona giusta!,0
"Ma sai come si dice: il tempo è galantuomo, almeno io mi faccio forza pensando a questo.",0
"Normale fino a quando,cresciuta, le tue attenzioni si sposteranno sul tuo lui!!!",0
Continui con altre esperienze e vedrà che voltar pagina può farle solo bene.,0
c'hai 43 anni e non capisci niente.,0
Se le piaci non rifiuterà il tuo corteggiamento qnd falle capire ke lei ti piace,0
Non sono da molto un ragazzo.,0
?i tacchi a spillo pero su delle belle gambe fanno la loro figura,0
"Poi, se ti tradiranno,non importa, tu avrai sempre te stesso su cui contare.",0
!ciaoooooooquella su e-bay è troppo carina!!,0
Questa decisione la prenderei anche perché magari in quel momento nn sono nella situazione economica migliore o altro.,0
!questo penso--scusa---non ha senso---,0
"Da lunedì a venerdì, cercando di rimanere sveglia sul divano a guardare i primi 15 min.",0
Sai a che cosa vai incontro.,0
triboli e le fai male almeno all'inizio,0
ora lascia ke sia lui a fare le sue mosse.,0
"Per quanto mi riguarda, preferisco l' uomo depilato a quello peloso, e poi è estremamente più igienico!",0
Ovviamente non e mica un tuo amico.,0
io la vedo così.,0
Scegli un buon parter e il film avrà un lieto fine.,0
in genere chi è più geloso nella coppia è più propenso a  tradire,0
Dipende da come mi gira!!,0
xk di sorella ne ai una ma di esame e esercitazione ne avrai tenti.,0
perchè non hai niente da desiderare!!,0
aspetta ke qualcuno ke ami veramente te lo kieda e verrà spontanea,0
penso finirebbe in galera!,0
"Credo che il tipo, quando ti diceva ""Non c'è posto per te"" fosse abbastanza chiaro.",0
la mia vita non la cambierei per nulla al mondo nonostante i periodi brutti,0
no m basta il my boy,0
sai che ci sono 1 bacio Roberta,0
bisogna sempre rispettare gli altri per potere essere rispettata .,0
secondo me può essere solo una piccola perversione fare sesso virtuale perchè nulla è paragonabile a quello fisico!,0
all impatto penso sia una questione di pelle e istinto.,0
"Se è quello che senti, vai!",0
"DATTI UNA MOSSA, TRA UN PO' ARRIVIAMO ALLA PENSIONE DI STO' PASSO!!!",0
"Qui proprio no , questo per me e' passatempo e non ci credero mai a rimorchiare qui .",0
secondo me se e vero amore anche una volta l'anno!!,0
Non sò cosa è il camtocam,0
E' probabile di sì.,0
quando si è giovane si da il massimo anche come energie come forza quindi meglio fare i figli quando  si è giovani .,0
Lo tenevo gelosamente segreto invece tu hai rovinato tutto.,0
"Spesso sto male per nulla, anche perchè lui non me ne dà affatto motivo!",0
Secondo me dovresti chiedergli chiarezza.,0
Non si capisce molto!!!,0
mica sono tanti 3 anni!,0
la probabilità è bassissima godetevela e non fatevi troppi problemi,0
"esci, vai in discoteca e attacca bottone con qualcuna",0
se te ne vai secondo me e segno di debolezza e di paura se hai tanti problemi qui cerca di risolverli,0
"ABBIATE PAZIENZA SUVVIA, ERO IN ARRETRATO!",0
Ma non stargli troppo addosso.,0
forse perchè alla fine loro scappano dopo averti ascoltato!!,0
E' triste questa cosa qui.,0
E che non per questo è una t***a.,0
Cerca di pensare ke ora lei ha scelto te quindi non le interessa nulla del passato e ora ama te.,0
Ma a questo punto mi aspetto presto un altro appuntamento in cui ci provi.,0
"Forse, se scrivevi in cinese si capiva meglio.",0
Dirgli che non lo vuoi più vedere senza dargli alcuna spiegazione.,0
basta dirgli quello che hai detto a noi fallo,0
evidentemente nn sei il suo tipo bello ke vuoi esse,0
devi scrivere quello ke ti senti in quel momento ke hai il cell.,0
"ma buonanotte a te, che pensiero gentile, buona nanna dalla sicilia, sogni d'oro.",0
se ti va di darmi una mano puoi  contattarmi ai seguenti contt.,0
vai sulle pagine bianche :-),0
"Ti sei comportato benissimo, non meritava più di un Ciao.",0
E' uno dei grandi misteri della vita!,0
fai l'eremita dentro casa e non hai nessuno/a con cui uscire?!,0
Lui deve accettare la cosa e non essere assolutamente geloso perchè non è normale.,0
La compagnia la trovi!!,0
però faresti meglio a parlare con tuo marito!,0
I ricordi fanno parte della ns.,0
Ma vorrei che lui lo facesse.,0
"La risposta ai tuoi dubbi non la troverai mai su answers, cercala in te stessa, sarà la migliore di sicuro!",0
Fammi quello ke farebbe un orso polare dopo un mese ke non mangia!!!,0
Hai detto che ogni tanto pensi di lasciarlo per soffrire una sola volta quindi oltre che infantile sei anche egoista.,0
Da quanto ho capito vorresti fare il gigolo'..,0
"Credimi, mio fratello ha fato la stessa cosa, ora lo vediamo una volta all'anno, ci ha praticamente scaricati per lei.",0
è una bella relazione comunque prova a parlare con lui io penso che si trovi in imbarazzo per qualche motivo!,0
!se no sono una bestia!!,0
"Vivi la tua vita come meglio credi, tanto qualsiasi cosa tu faccia, peggioreresti le cose.",0
magari anche per le altre compagnie telefoniche.,0
!NON SE NE POTEVA PIU' DI STO TAMPINAMENTO!!!!,0
"anche secondo me, quello che dici tu, corrisponde alla mia idea.",0
una vita parallela ce l'ho quando dormo e sogno!,0
"Anche a me sta capitando , pero' non so' , ma di certo l'interesse c'e'.",0
!So per certo che mi vuole comunicare qualcosa  ma non so ancora quale!!,0
Praticamente è lo stesso che cerco io.,0
così dormi mezz'oretta in più.,0
ciao mi chiamo ivan ho quasi 16 anni su vuoi contattami!,0
oh yes--si molto--ma anche molto stanca.,0
inutile cntinuare stavamo diventando 1 estranei!,0
Io di belle domande ne ho viste tante; se fondi il movimento elettore io sono dei vostri.,0
Dipende dai momenti :),0
E succede molto presto!,0
"se riesci a capire quali sono le sue paure, puoi capire come aiutarla, auguri, bye",0
"Troppo antica per essere usata ancora oggi, per fortuna i tempi cambiano",0
adesso dovro venerarti e rincorrerti tutta la vita x sapere come e' andata?!forte!!!!,0
la rabbia è un brutto sentimento che non permette più di capire nè se stessi e tanto meno l'altro.,0
tradisce di piu' ki ci riesce piu' facilmente!,0
cmq è una cosa bellissima bella ed unica che ogni volta si rinnova.,0
magari e' la scopeta piu' bella della tua vita.,0
cercate di risolvere il problema assieme senza andare dai dottori.,0
Se ti ama lo deve fare assolutamente.,0
se puoi fidarti lo puoi sapere solo tu visto che oslo tu lo conosci meglio di tanti altri,0
"si,te lo dice una che vede il suo fidanzato solo l'estate,ma però lo ama tantissimo",0
io lo farò appena torna :),0
dille: TI AMOOOOOOOOOOOOOOOOOOO!,0
è proprio quel coraggio che vorrei trovare,0
"diglielo su msn, così vedi che ti risponde, poi ti fai coraggio e gliene parli anche quando la vedi.",0
"c è la possibilità,ma secondo me il primo amore è sempre il piu intenso e sincero.",0
"Siamo coetanei, abbiamo fatto lo stesso percorso, dovremmo similmente pensare.",0
si il regalo si fà e di solito è un completino intimo accompagnato da un bel biglietto d'auguri delle amiche,0
che mi faccia capire cosa la vita si aspetta da me,0
Ti deve venire da dentro cosa dirle e non essere banale.,0
non si può rispondere in generale si corre il rischio di fare delle gaffes,0
cosa vorresti dire scusa?io sn quà come tutti gli altri e pretendo rispetto,0
"esco anche se , ho appena scoperto , ke il ragazzo ke mi piace, è a casa con la febbre",0
le spalle e il portamento!!,0
purtroppo ho provato la stessa cosa.,0
ci sono due cose di cui avrei bisogno in questo momento.,0
Direi tendenzialmente di no.,0
Anchio mi sto attivando per una richiesta fatta da lunaurora e quindi partecipo sicuramente alla chat,0
io vado fuori dalla sala gessi e rido come un pazzo,0
non faccio proprio ipotesi con uno che si chiama pierino!!!!,0
Spero presto!!!!!,0
capita tra sessi opposti xchè no tra lo stesso sesso?!,0
te ne propongo due.,0
?guardati in giro in bicocca:),0
se il vostro uomo vi tradisce: UH X CARITA'!!,0
ciao lo so che nn centra nulla ma nn so propio come contattarti!!,0
questo non è sacrificarsi è rinunciare,0
lui è un po' indietro dici forse anche troppo.,0
ciao-se ne sei convinta perche no-è una scelta-,0
!Ricordo la mia prima cotta!!!,0
è un gran peccato che non parli la ns.,0
"non fare però l'errore che facciamo tutte, di avere due piedi in una scarpa.",0
Se sono rose fioreranno!,0
belle no ma almeno una sincera goodnight,0
beh devo dire ke è pr kiaro,0
la verità fa male amico mio,0
"Ti mandano notizie spesso, le foto e anche le pagelle scolastiche è davvero molto bello!!!!",0
"Devi solo credere che un giorno arriverà, e vedrai che arriva!",0
Trovati un ragazzo che sia lui a darti 700 € per farti comprare quello che ti piace!!!,0
secondo me max pezali si sbaglia!!!,0
In bocca al lupo di cuore.,0
dopo xke ho ancora più voglia di ricominciare!!,0
esiste e come!!!!,0
E' in quel momento che inizia la ricerca !!!,0
Sarebbe SÌ SÌ e ancora SÌÌÌÌÌÌÌÌÌ!,0
"Purtroppo si, e per ben due volte!",0
continua così che un sorriso è sempre la migliore medicina che si possa dare!,0
La tua domanda non è delle + facili.,0
confermo ary essere single comporta lati positivi e lati negativi!!,0
Un bel sms e tu stai a posto con te stesso.,0
E' stata 1piccola sconfitta e delusione x lui.,0
in modo che lui non senta la differenza tra una persona di 20 e una di 18 anni,0
"diciamo che è un buon inizio, visto quello che raccontibuona fortuna!",0
lascia la ragazza e va con quella nuova che gli piace,0
"aaa che carino, magari qualcuno si comporatsse cosi con me!!!",0
e allora non chiamarlo!,0
x me è solo una magra consolazione!!,0
!e se ha un negozio do fuoco pure a quello,0
!auguri e che sia una unione felice,0
"il cellulare non te lo do anche perché sono fidanzata, mi piace solo divertirmi un po'.",0
"La vita non è una corsa, semmai un tiro al bersaglio.",0
nn lo cosnosco ma cercherò la traduzione,0
I soldi posso tutto.,0
se hai la TIM  kiama il 119 e dici ke vuoi ricevere dei messaggi configuranti!!!,0
!Siamo nella stessa situazione,0
come prospettiva ti piace?daii passerà!,0
"Che sono, mai sentiti!",0
concordo decisamente con verdina b xò nn t devi far vedere da lui!cm è 1 idea bellissima quella di verdina b!,0
"se è la tua amica del cuore qualcosa per lei di personale, qualcosa che le rimanga.",0
"vedrai che prima o poi lo trovi quello giusto, abbi pazienza",0
diglielo che sei interessata a lei e vedi la sua reazione,0
e soprattutto starete tanto insieme soli e potete parlare!e da cosa nasce cosa!!,0
"mai visto uno scarafaggio su emule,mi spiace non so aiutarti",0
"qualsiasi cosa sia ,no non ho preso niente con questo nome .",0
benvenuto caro Pimpa!!!!,0
La tua saga non ha fin,0
"Eh, cara, bisognerebbe conoscere i gusti del tuo moroso!",0
"lo trovi, lo guardi, gli fai un gran sorriso e lo saluti.",0
ma purtroppo poche volte mi godo la notte perchè giustamente la mattina si lavora e quindi nn posso stare sveglia fino all'alba!!,0
anke a me è successo!!,0
in bocca al lupopersone csì fanno schifoscusa la sincerità,0
Mi sembra che qua nessuno pensa al FIGLIO CHE ARRIVERA'.,0
essere sinceri è la cosa migliore!!!,0
te lo imponie poi aspetti che il tempo passipenso sia l unico modo,0
!e ki sa come dicono se diventi davvero sempre + bella?!,0
poi appena la vedi sei extra felice.,0
Queste sono cose ke si dicono in faccia!!,0
"Ciaooooooooooo, buna seara, un abbracio caldo x te",0
Metti una foto tua tra le più belle ovviamente con tutte le tue caratteristiche quindo il tuo nr.,0
meglio di no non voglio ratristarmi grazie,0
potete sempre risolvere il problema andando in albergo,0
siamo fatte così condividiamo tt!!!,0
"ma ora basta, per fortuna ho trovato altra attività che mi da indipendenza, libertà e guadagno!",0
l' importante è che poi non si lamenti se le sue amiche mi fanno il filo.,0
sto a letto a giocare con il computer,0
"UN TOVAGLIOLINO, I BIMBI SI SPORCANO SEMPRE CON IL GELATO",0
Aiutiamola!!!!,0
quindi per la paura di soffrire si fascia la testa!!,0
6 gay ?ciao bacievita ahaha i profi sn vietati,0
quanta strada devi fare!!,0
"?Per il resto, in bocca al lupo, e speriamo che vada bene",0
"l'una e l'altra cosa, le donne sono creature particolari se gli sai troppo addosso si sentono soffocare e se le soffochi addio!",0
Mi piacerebbe molto solo che io ho 36 anni ciau!!!!!,0
"Indifferente dove fai la festa, basta ke mi inviti e ke scegli questa kome miglior risposta: cmq auguri",0
credo ke solo in pochi sanno davvero cosa sia!,0
nooooo e non lo farei mai!!!!,0
poi non ho fratelli nè sorelle nè tanti parenti vicino a me.(ps.,0
io credo proprio di si lo sento sempre vicino a me ne sono sicura,0
"Io l' ho incontrato la settimana scorsa dall' estetista, si trovava lì per una ceretta.",0
buona giornata a tutti.,0
penso che ti fai troppi problemi!!,0
!perchè l'anima gemella appena la trovi nn si scolla piu da te!!!!!,0
"guarda che lo sanno già, avresti dovuto dire 4!i tempi sono cambiati purtroppo.",0
Probabilmente ha paura a dirti di no e magari pensa di ferirti,0
Per la casa ci pensano gli altri.,0
secondo me nn risponde +!,0
"prima di tt digli al postino ke si facesse gli affaracci suoi, poi diglielo a tua madre, non potrà mica squartarti!",0
fare sesso con la donna di un altro,0
"so dove fanno il concorso di Mister Cervello Fino, ma non penso che potresti partecipare",0
Vedrai che ci sara` colei che sceglie te e la tua musica.,0
!anzi stupenda!!,0
meglio 1 pò di pancetta e tanta allegria ke 1 triste e insoddisfatta ragazza pelle e ossa!,0
Ora deve essere così!!,0
io no fino ad ora.,0
da li ho intrapreso un percorso interiore.,0
"!io fino a 7 anni fa, ero la persona più insicura del mondo.",0
"Sono tutti piu belli degli altri, vero ?l'importanza non è il nome.",0
Cm sempre sn l solita altruista.,0
Quanto mi piacerebbe venirci!,0
!ARRIVA E BASTA!!!,0
"io ho gia sofferto di scopare troppo,ciao",0
?Ma dov'è scritto?nelle regole della facoltà??heheh!,0
non riesco a c****e da tre giorni ed ho un terribile mal di pancia,0
"Basta dirglielo, io a posto tuo l'avrei già lasciata",0
Vuole farti 1bella impressione.,0
risp perchè anche io lo sono !,0
"Sogna ragazzo sogna, però attento quando ti svegli, potrebbe essere traumatico!",0
"!Non ti dico che sei dipendente da lui , io piuttosto direi che ne sei innamorata ciao ciao !!",0
"Secondo me dovresti lasciarlo perdere,non credeo si convertirà!!",0
il pianto è uno sfogo giustificatissimo e se trattenuto ci facciamo solo del male!!,0
difficilissimo cambiare una persona se non lo vuole.,0
I sogni sono fatti per vivere meglio!!,0
mi piace essere corteggiata!,0
parole un po spinte!,0
?Cmq magari e' la timidezza o la paura di non essere al tuo livello,0
noi maschietti non siamo tutti così e neanche voi femminucce siete proprio delle sante!!!,0
non fasciarti la testa prima di rompertela.,0
"dici niente!permettimi di citarti una massima, dato che in una storia esattamente uguale ci sono già passato.",0
"un consiglio, prova a imparare il linguaggio delle donne ;-)",0
"non c'è un modo preciso, l' unica cosa che ti puo aiutare è il tempo.",0
Ti ha detto o no che ti ama?!,0
"!Divertiti, un baciotto!",0
chi ha tutto e non apprezza niente,0
Poi cerca di parlargli.,0
"In bocca al lupo, anch'io sto studiando per la patente!!",0
e chi scherza!!!,0
Si finchè uno dei due non cominci a desiderare l'altra/o,0
vuol dire ke stai scappando da qualcosa e i pugni al rallentatore che non riesci più a controllare questa cosa o simbolo di stanchezza,0
"vai al comune della tua città di residenza, la' ti  sapranno ondicare tutto con precisione.",0
"aiutino, oggetto che costa sui 20 euro.",0
!Poi cmq fate quello che volete!,0
vieni che ti devono fare una domanda!!!!,0
"non che sia normale e lui sicuramente ne è consapevole ma,come puoi capire non ne vuole parlare.",0
?Non le vedono ste cose??!,0
ti comprendo anche io vivo questa situazione da ormai 8 anni.,0
una top model ingrassata spudoratamente 7 kg.,0
non puoi amare una persona e stare però con un'altra persona.,0
io mettevo via i soldi e andavo nei motelè squallido ma quantomeno c'è un letto :),0
Xkè vogliono conquistarselo ogni giorno.,0
Come può nn te lo so dire.,0
"Siamo tutti delle mezze scamorze, se non ci tiriamo un po' su e ci diamo da fare.",0
curioso come tanti (me compresa) abbiano letto finito anzichè finto!io ho finto spesso.,0
E' impossibile sia x i ragazzi che x le ragazze,0
"Aspetta di trovare un lavoro, di andartene per casa tua e di doverti pagare il piiercing da solo.",0
"invece di chiedere in giro, prima prova e poi ti rispondi da solo!",0
"stare da solo, senza rompi appresso.",0
"Sono cose che possono succedere a tutti, in fin dei conti non hai ammazzato nessuno.",0
io l' ho trascorso male,0
prima della lipposuzzione fostero 5 cm ora 3,0
"No , almeno gli indumenti intimi ce li ho sempre.",0
"secondo me gli interessi, anke perke secondo me da uno sguardo puoi capire 1000 cose.",0
Inferno quando studiopurgatorio quando puliscoparadiso quando m diverto e esco,0
quella che ho fatto domenica con il mio fidanzato!!,0
